6,9,8,12,8,19,145,5,9,12,13,3,18,2,7,6
18,4,14,11,15,17,20,8,17,9,11,7,11,5,12,12
12,4,16,10,13,13,13,9,16,77,15,13,14,7,18,10
3,7,3,8,8,10,6,7,8,6,13,12,5,11,5,6
3,3,5,8,9,13,14,5,5,7,7,13,7,4,6,3
9,1,6,7,5,10,11,5,13,5,6,4,9,4,10,2
6,5,3,6,1,9,12,7,13,15,14,12,12,5,8,11
50,14,55,114,124,156,88,10,144,60,138,126,109,4,14,14
14,13,17,15,44,20,41,12,19,19,16,55,17,11,13,13
5,2,5,5,4,9,7,4,13,4,4,4,6,4,3,11
4,3,12,6,6,11,7,2,4,3,7,9,7,1,4,6
6,2,10,9,9,9,11,15,49,46,10,13,9,6,11,76
6,5,6,4,7,76,10,9,8,5,6,14,9,3,3,6
11,7,7,6,20,365,227,147,356,373,896,420,20,19,17,9
11,3,12,13,19,16,19,13,11,5,11,6,13,13,11,6
5,4,7,7,5,9,8,6,5,5,4,8,10,4,9,3
2,4,8,6,3,8,8,8,4,12,18,10,11,5,6,5
8,20,9,14,12,29,14,5,9,4,5,12,6,15,11,4
11,4,7,137,44,19,72,4,15,13,16,8,9,5,13,11
15,8,9,9,10,11,13,12,8,9,5,10,13,4,9,4
2,1,5,2,3,14,88,9,6,9,3,6,11,2,9,9
5,2,9,8,10,15,13,2,5,3,10,9,5,5,5,10
7,3,14,5,6,7,14,5,10,7,2,4,10,2,4,7
42,8,26,18,31,30,86,7,29,42,37,36,18,2,51,56
5,6,2,6,7,8,9,4,11,2,5,5,6,3,1,6
26,13,33,43,53,46,40,25,41,26,44,87,44,9,43,70
12,7,64,14,16,101,18,10,125,17,14,59,14,9,12,14
6,2,11,5,3,12,8,3,11,4,9,2,8,9,8,7
7,1,9,7,5,12,12,4,8,5,8,12,7,3,3,3
12,8,17,14,12,66,16,14,104,573,88,15,16,17,101,111
11,5,7,5,5,10,7,11,5,5,5,10,9,5,5,6
16,5,14,83,40,89,79,11,19,18,55,120,14,5,19,14
6,1,8,8,4,7,10,1,4,7,9,8,10,5,8,8
9,5,12,10,13,11,36,11,15,10,10,19,5,5,6,14
7,3,4,7,14,11,58,5,6,10,2,5,9,6,9,6
0,0,2,0,98,67,426,61,40,304,32,40,28,2,73,7
8,1,11,36,10,12,7,3,6,8,10,10,7,6,9,9
8,4,14,8,5,10,8,5,6,8,6,6,6,6,4,14
34,7,20,51,13,39,14,9,13,37,38,147,127,11,44,215
5,2,2,8,8,11,5,6,5,4,4,7,7,3,5,10
8,5,8,4,5,7,9,9,10,4,9,13,8,3,6,4
5,1,4,4,4,16,11,9,3,4,5,5,5,1,4,9
3,0,7,5,2,6,6,3,3,1,2,7,4,7,4,4
4,1,6,5,10,8,15,2,3,6,9,6,7,1,5,8
10,5,8,19,9,9,12,3,14,18,13,17,20,7,18,785
18,6,9,19,10,20,30,7,10,35,12,15,6,4,8,19
6,2,5,9,4,6,8,5,14,7,15,3,5,18,12,5
5,1,5,12,14,87,49,5,10,19,18,31,3,3,12,12
18,4,18,54,80,53,45,19,48,30,55,36,38,11,30,52
18,3,19,23,19,29,35,16,30,20,59,44,36,11,46,34
18,2,57,54,43,17,35,6,29,62,39,19,17,7,96,42
5,1,3,2,8,8,5,1,4,1,3,3,7,2,2,4
6,1,3,6,7,10,8,7,7,3,2,8,2,0,1,1
8,4,5,10,1,6,6,9,6,3,8,6,3,5,7,7
7,1,3,6,5,20,15,6,10,7,12,3,13,2,2,4
2,9,6,7,6,13,9,5,12,7,10,9,2,11,5,9
8,2,13,5,2,15,10,9,8,15,15,4,6,4,5,10
38,10,32,79,70,149,79,49,64,68,64,53,68,11,59,46
12,1,14,12,12,10,12,5,6,10,9,16,12,2,6,8
3,3,10,8,10,11,10,13,27,19,5,4,7,5,3,4
14,6,29,41,53,58,39,19,26,50,57,52,19,3,49,109
25,3,9,10,6,9,7,4,7,7,7,12,5,4,4,3
7,4,6,5,8,171,95,13,5,9,3,7,8,5,5,48
16,8,85,312,101,205,108,18,120,444,66,31,224,3,24,234
5,2,9,5,14,11,8,3,3,12,55,11,5,2,4,5
12,4,103,19,82,88,147,17,245,218,17,110,19,8,8,183
20,11,40,26,88,77,53,18,82,57,92,133,83,15,90,20
8,2,5,8,4,9,6,5,6,2,2,6,6,2,3,3
3,5,7,7,3,5,6,4,4,9,7,5,4,5,4,2
11,2,6,14,8,11,69,12,12,940,14,26,11,1,13,74
14,3,7,10,4,7,5,9,5,8,10,10,14,3,2,6
7,5,6,7,7,11,18,3,7,9,3,5,4,8,9,6
11,0,12,11,7,35,29,4,32,8,27,8,8,2,20,22
18,14,17,154,213,127,274,14,141,91,66,145,19,9,192,229
6,2,4,6,3,10,14,7,9,6,3,3,13,7,5,5
17,5,26,20,19,43,29,17,63,18,32,35,20,6,39,54
3,2,6,4,3,15,12,13,7,7,10,4,12,6,1,17
3,4,4,4,15,10,11,2,2,7,8,11,4,0,5,9
103,5,38,64,38,54,50,15,39,12,166,43,61,7,44,61
3,1,4,4,7,6,7,7,10,4,3,1,5,2,4,0
6,3,1,4,11,4,9,4,7,19,7,6,4,3,2,3
14,5,14,36,24,27,31,4,20,15,10,18,18,6,30,39
6,1,3,3,1,6,7,4,10,1,1,5,3,1,5,5
19,4,19,52,49,83,107,16,47,70,50,50,38,8,23,33
1,3,4,2,3,7,8,10,2,3,12,2,2,2,0,5
2,2,4,3,2,15,12,1,1,1,4,1,2,2,5,2
5,3,17,38,294,42,13,6,88,10,13,16,12,1,43,39
19,7,10,62,92,46,20,11,16,72,40,47,51,10,20,143
4,0,6,17,2,7,8,3,442,3,6,7,5,13,3,5
9,6,10,14,10,20,19,12,10,8,11,11,10,6,30,149
7,2,7,4,2,5,12,2,7,3,3,3,8,3,5,5
6,4,241,45,57,86,48,8,33,11,20,35,15,6,51,18
3,6,4,6,6,7,5,6,7,6,7,4,9,10,8,7
9,5,1,0,0,4,7,2,5,8,8,3,7,1,4,2
4,1,3,4,3,5,8,2,4,2,9,1,1,0,0,1
1,1,4,1,2,108,8,3,8,12,48,13,78,3,70,13
10,2,12,5,8,9,64,63,11,11,14,12,8,5,14,577
14,3,23,6,4,5,3,4,3,7,3,2,4,2,1,0
15,6,29,39,91,75,42,3,6,7,7,4,5,1,2,4
17,4,10,9,5,41,33,13,52,90,90,110,23,8,57,206
10,4,13,13,19,80,46,8,46,20,11,41,49,5,15,10
0,2,6,3,11,16,17,9,14,10,15,18,14,1,5,5
2,3,6,3,10,6,10,3,5,10,8,7,3,2,6,8
8,3,10,12,17,12,9,9,7,13,15,17,8,6,9,8
10,3,14,12,14,16,10,6,13,7,13,14,19,7,17,15
8,3,14,43,49,76,38,8,57,48,47,78,60,3,42,45
7,1,7,9,2,8,6,5,1,4,9,7,5,3,3,8
0,1,1,2,1,10,5,5,3,0,0,0,1,0,0,0
6,1,6,15,7,6,3,3,4,2,3,1,5,5,9,3
3,2,8,31,53,48,37,8,27,33,40,35,24,4,26,19
13,7,11,65,140,92,10,8,17,8,12,20,14,9,81,151
12,1,12,4,13,13,20,6,11,9,9,12,10,7,17,11
2,1,7,2,8,17,8,11,4,6,15,6,4,5,4,13
9,5,14,16,10,15,10,6,15,9,6,12,5,3,6,7
3,2,5,3,20,51,32,19,44,16,28,38,34,4,42,31
24,8,45,34,53,45,54,31,49,38,65,89,57,10,78,95
15,0,19,14,6,6,7,3,5,2,6,9,6,3,5,11
1,0,3,1,0,3,3,4,0,0,2,0,1,4,0,0
16,4,16,15,27,20,19,7,19,15,28,24,43,6,20,31
15,3,19,72,32,78,42,17,27,18,142,32,36,4,20,90
6,0,14,31,22,19,15,5,25,11,17,36,9,6,16,20
10,4,20,24,14,30,22,5,19,12,26,24,15,8,25,30
28,8,19,28,28,40,36,11,41,50,57,44,44,4,34,34
14,5,7,8,6,8,13,9,233,2,1,5,11,7,2,8
6,2,7,9,9,39,19,9,10,2,7,5,3,4,5,9
49,3,20,19,20,71,34,9,26,7,15,15,11,7,17,20
1,0,0,2,0,4,4,1,2,1,1,4,1,3,3,1
8,2,33,14,5,4,2,3,4,3,13,38,15,5,20,32
13,5,6,17,31,81,128,44,76,67,71,65,16,4,70,59
7,7,7,10,6,16,11,5,7,8,1,5,18,2,4,17
0,0,0,0,0,8,5,1,2,4,1,5,5,1,3,3
12,6,9,41,18,38,59,2,13,18,14,17,11,7,9,9
3,7,6,4,3,20,17,4,12,13,3,4,4,7,5,5
6,4,10,12,12,57,20,10,13,9,11,19,5,4,20,13
11,2,10,8,1,7,5,3,3,3,6,7,8,3,5,7
13,5,18,10,9,59,92,36,89,72,232,132,46,5,59,40
14,10,18,50,10,20,57,12,157,6,2,9,6,4,2,1
2,1,1,6,1,7,8,3,3,0,3,1,3,1,0,0
0,0,4,1,2,4,4,3,7,1,2,5,3,4,0,1
19,3,18,27,40,67,18,10,21,17,154,24,14,2,66,18
5,4,4,3,5,7,7,7,10,5,11,20,7,9,7,15
2,2,3,1,4,14,12,7,9,4,0,3,4,1,5,5
6,4,6,11,5,7,10,8,1830,4,3,2,7,5,4,1
0,1,2,5,2,6,2,3,0,1,2,2,2,2,1,0
5,0,4,3,4,8,7,8,8,8,2,5,8,3,4,3
2,1,3,9,1,5,3,2,0,4,4,6,3,0,2,0
11,1,9,5,11,12,9,8,125,159,70,57,75,33,61,144
13,10,10,14,15,20,30,7,16,11,52,81,11,8,20,100
5,2,9,13,17,35,57,13,47,32,40,64,16,6,60,82
4,4,5,4,2,3,14,2,6,5,5,3,7,3,3,6
19,4,19,53,47,104,42,15,20,18,24,27,25,15,20,35
1,0,1,2,2,4,6,0,1,1,3,5,5,6,3,5
19,1,51,54,70,79,47,10,60,36,25,66,45,3,70,118
3,0,1,3,3,8,7,4,5,8,3,2,6,2,2,4
37,10,40,49,104,58,74,28,31,45,95,39,9,3,14,14
10,2,4,2,4,9,5,6,1,6,4,8,5,2,4,3
3,2,11,12,11,5,17,10,15,10,7,12,5,6,14,10
46,4,62,67,144,92,78,16,49,79,59,49,31,4,64,44
13,1,7,5,17,7,9,5,11,15,36,76,8,9,4,7
3,1,0,5,3,5,2,2,3,2,1,3,3,1,1,1
2,5,17,16,43,46,17,10,37,44,55,79,67,3,54,73
10,0,15,9,7,9,7,3,41,43,76,71,37,6,46,51
6,1,2,2,7,6,5,6,6,4,3,4,7,2,4,2
1,0,7,3,6,14,4,1,6,1,1,3,3,2,1,1
19,6,20,43,77,114,86,28,52,37,40,52,47,9,10,0
37,9,45,57,48,64,77,44,68,51,53,71,73,32,96,18
4,2,2,2,7,7,5,1,2,1,2,1,4,2,2,2
1,0,12,31,44,83,36,26,41,40,40,49,12,8,44,171
8,1,9,6,8,13,12,8,7,11,13,308,10,1,9,12
2,1,2,9,9,9,11,8,17,12,6,7,3,4,8,11
4,1,2,7,11,12,8,6,0,3,4,0,4,1,0,5
8,4,4,10,8,13,11,9,6,4,4,4,10,0,7,4
8,0,8,7,11,16,16,4,11,9,12,14,12,4,18,33
0,0,1,0,2,3,4,3,1,10,3,4,3,0,7,1
7,3,14,17,13,16,38,15,19,13,20,40,53,2,38,72
10,3,5,7,8,10,12,5,8,3,2,16,10,5,18,45
1,2,1,2,3,7,4,4,0,0,4,2,2,1,4,1
16,2,3,5,6,9,13,4,7,10,4,8,7,11,5,6
11,5,4,5,8,19,7,5,5,5,11,11,5,1,6,6
3,0,5,5,6,5,5,1,1,5,2,2,4,5,3,4
11,7,23,25,25,33,18,8,34,31,36,45,30,13,39,57
11,1,31,18,50,54,44,8,44,44,38,56,10,3,60,85
6,2,2,3,0,9,6,1,6,3,3,9,5,0,6,8
11,1,5,7,4,14,18,5,14,7,8,6,11,6,8,6
1,1,3,3,3,3,7,2,6,1,1,2,2,0,6,2
6,3,5,3,7,15,66,34,14,4,12,997,17,4,10,20
0,0,1,0,0,6,5,0,0,3,0,1,0,0,0,2
1,1,6,4,6,9,4,8,6,7,6,13,6,3,5,3
5,1,2,4,6,2,4,2,3,1,2,8,9,1,2,4
3,3,6,3,3,6,11,9,6,4,4,4,1,1,1,40
5,3,8,3,114,61,38,11,54,30,29,56,27,6,34,41
7,1,8,13,10,31,20,9,8,19,12,17,5,3,4,17
3,8,10,5,2,6,4,0,4,3,13,3,10,10,2,6
4,1,0,2,2,7,5,0,3,1,1,4,3,1,2,1
2,1,6,4,5,12,16,12,5,5,7,6,3,2,2,2
1,1,3,7,7,15,10,9,2,7,1,2,3,2,2,3
1,0,5,4,3,7,9,5,4,1,10,9,5,0,3,2
20,6,14,25,27,28,13,4,19,7,17,35,20,3,27,59
11,1,13,9,9,8,12,12,14,26,13,13,3,2,4,0
7,0,2,7,7,7,7,7,7,2,5,17,7,4,4,7
1,1,2,3,0,5,5,1,2,1,4,8,5,3,3,2
1,2,2,3,2,6,6,2,2,2,3,2,1,1,1,2
6,1,6,5,12,65,18,2,17,9,6,6,8,8,8,5
2,1,4,3,9,12,10,4,10,3,5,2,6,0,4,3
7,3,5,6,9,16,15,8,5,2,5,9,5,0,8,12
2,2,2,3,7,36,18,7,8,7,3,4,5,1,2,1
3,2,3,6,3,8,8,5,4,1,2,3,3,4,7,14
7,1,10,10,7,12,18,9,4,6,8,6,10,3,5,8
3,4,3,4,1,5,8,6,6,2,8,10,2,2,2,3
2,0,11,9,6,11,61,13,10,7,10,9,8,1,16,9
9,0,14,22,33,20,27,2,14,11,20,19,12,3,16,16
4,3,3,6,17,10,20,4,12,2,7,6,9,2,4,5
16,0,15,53,73,85,59,39,63,49,195,19,3,2,67,114
2,1,9,3,2,5,6,4,8,4,3,1,4,8,3,1
9,2,7,7,9,12,16,5,2,3,19,71,57,6,36,31
3,2,1,12,6,35,11,8,40,29,36,51,29,12,56,63
5,3,2,4,3,8,2,2,6,2,3,6,3,3,0,2
10,5,20,15,28,37,18,5,12,6,14,4,10,9,10,88
6,1,5,8,1,3,10,2,4,10,3,4,2,7,1,2
3,2,5,1,4,5,6,3,2,5,1,6,2,1,1,1
1,0,5,2,5,2,5,5,7,5,1,3,6,0,792,5
4,1,3,5,4,6,7,2,0,9,9,7,3,1,6,1
1,0,4,6,5,30,24,3,0,1,4,5,2,0,2,2
7,1,0,4,1,4,3,0,4,5,12,4,5,0,3,1
2,6,6,8,4,12,12,2,14,6,3,5,6,4,4,5
2,0,7,12,9,7,8,954,5,6,2,6,4,0,5,3
4,5,7,4,6,34,103,25,41,45,39,34,34,8,31,31
4,5,4,1,2,3,3,1,2,2,3,3,5,0,1,1
6,3,4,10,41,17,86,15,46,14,6,10,11,6,11,13
0,0,0,0,0,3,4,0,0,0,0,3,2,0,2,1
6,1,3,3,3,5,7,6,7,3,2,3,7,3,3,6
13,5,8,17,112,18,18,12,11,15,64,92,8,3,39,73
7,4,10,33,69,105,41,16,40,48,37,41,107,5,39,43
14,2,8,16,12,48,15,2,15,11,13,12,48,11,11,17
18,2,29,32,50,167,64,6,13,11,31,42,8,2,33,56
0,3,0,0,1,14,3,2,0,1,1,2,3,0,1,1
0,0,1,3,5,3,5,2,3,1,4,5,1,0,0,1
1,1,5,3,3,3,6,2,2,0,9,2,2,0,1,1
8,1,5,6,20,8,5,9,2,3,2,7,3,2,2,7
19,12,35,39,66,34,33,13,49,44,48,36,48,24,47,35
28,1,16,24,41,104,29,9,53,14,25,43,14,4,17,26
5,1,1,1,8,11,10,3,6,3,9,8,9,2,7,5
12,1,7,4,6,18,13,1,13,9,9,11,6,2,5,14
2,0,19,36,37,40,38,12,27,18,18,22,19,3,22,22
4,0,5,3,5,5,3,1,5,2,4,8,5,1,7,0
7,2,5,2,5,6,3,2,4,2,3,1,4,3,9,2
2,1,3,8,3,5,2,2,6,1,5,5,3,0,6,4
0,0,0,2,5,6,6,0,1,0,1,0,1,0,1,1
0,0,4,0,5,0,5,8,373,1,12,4,2,1,3,4
1,0,2,2,2,2,6,4,6,1,4,5,5,1,1,1
23,12,35,68,165,82,39,17,29,67,58,70,99,18,61,39
3,1,6,6,7,7,6,4,2,6,3,9,2,3,6,3
6,0,5,5,10,9,40,6,13,9,8,13,7,2,6,17
6,1,4,24,53,58,32,12,42,16,20,34,19,8,27,26
5,3,3,7,7,13,9,9,3,6,9,4,6,2,5,4
5,2,9,3,1,10,12,6,7,17,4,5,3,4,6,14
2,3,5,5,8,11,8,5,12,5,6,5,6,8,3,10
2,0,3,2,4,8,6,3,5,5,3,0,2,1,4,1
5,1,5,4,5,29,5,5,2,3,5,1,1,3,4,15
0,0,2,1,1,4,0,1,5,0,3,1,1,0,1,1
1,3,1,7,4,4,5,3,3,1,3,5,5,1,3,0
0,3,4,3,5,5,4,3,5,3,5,4,4,0,2,5
3,0,7,9,8,12,6,3,13,8,12,10,3,3,20,16
1,0,3,1,0,20,15,2,19,10,11,16,10,0,11,13
10,1,5,4,5,14,15,6,17,8,6,12,15,10,14,4
9,1,2,7,12,18,37,10,24,27,53,20,14,3,34,17
3,1,8,10,13,12,9,2,7,6,20,7,4,0,5,7
6,1,7,11,9,11,10,10,16,7,8,51,32,7,42,47
3,1,2,2,1,7,8,3,6,1,4,3,8,2,2,1
4,1,6,7,6,71,58,14,57,42,50,53,44,5,49,32
0,1,4,3,2,1,3,2,1,6,6,3,3,2,2,1
14,10,17,34,30,39,18,10,36,25,33,35,18,6,35,37
8,8,6,15,18,14,10,4,8,8,5,14,3,8,4,9
1,0,1,0,13,9,11,12,19,4,10,9,2,1,5,4
6,1,2,3,10,11,59,4,4,10,11,7,6,0,4,10
6,4,3,6,4,13,13,5,2,12,7,8,5,1,8,4
0,2,3,3,3,7,3,1,4,7,9,3,2,0,4,2
1,0,6,1,7,4,3,1,2,2,2,1,2,0,4,3
4,1,4,1,3,4,7,3,6,4,5,7,2,1,2,4
1,1,6,4,6,9,9,3,4,2,3,1,2,0,2,3
7,4,9,0,8,7,8,1,4,3,4,15,1,0,0,4
4,1,6,8,5,6,6,4,7,5,4,7,6,1,4,10
11,4,5,8,16,13,11,8,10,11,9,16,7,3,9,17
1,1,3,0,1,11,6,4,2,8,2,8,4,2,9,9
3,2,7,4,8,15,10,3,20,12,7,8,4,3,4,5
5,1,8,5,17,13,8,6,5,10,12,7,4,2,2,5
5,0,2,5,4,4,2,1,0,1,2,2,0,0,0,2
5,1,10,7,2,6,5,3,8,4,7,10,4,2,9,5
3,0,5,3,5,10,8,1,6,6,29,28,10,1,8,20
1,2,4,7,5,49,6,7,1,1,8,12,3,6,3,6
2,1,3,6,12,4,3,1,3,5,5,2,4,2,2,3
10,0,16,19,18,43,18,17,34,14,17,85,15,1,83,65
2,2,7,4,1,3,6,3,2,5,2,8,4,2,3,2
4,3,4,5,7,9,38,4,10,5,16,6,8,5,0,8
1,0,7,0,2,6,1,1,2,0,3,1,1,0,8,1
7,0,1,2,1,9,9,0,2,0,2,0,0,0,0,2
0,0,3,1,2,4,5,3,1,4,2,0,3,3,6,0
1,0,2,1,2,5,6,1,2,1,2,3,1,1,1,2
0,0,0,0,3,65,13,4,15,2,19,16,17,17,8,5
14,6,15,29,35,19,17,6,19,13,22,20,14,3,26,54
2,3,6,4,8,11,5,3,2,2,3,3,3,0,2,3
6,1,4,0,2,7,6,1,2,2,3,0,1,2,2,0
0,1,2,3,4,1,5,2,3,0,0,1,2,1,2,0
17,4,95,49,126,125,108,17,42,35,83,70,18,2,35,43
3,2,3,5,3,5,4,2,1,4,3,5,3,1,4,1
0,0,4,1,3,2,10,1,2,1,2,2,2,0,1,0
2,0,2,1,2,3,6,1,1,0,6,2,1,0,1,2
7,1,5,2,2,6,5,2,4,4,6,7,20,0,14,2
2,1,4,84,6,4,3,2,1,10,3,3,0,14,14,8
1,2,2,2,2,5,1,2,2,12,11,3,3,2,2,0
0,0,0,2,3,1,4,0,0,3,2,1,0,1,2,3
